시군구명,법정동,등록번호,중개업소 구분,중개업자명,중개업소명,도로명주소(지번)
충청북도 청주시흥덕구,봉명동,43113-2024-00074,공인중개사,염태경,좋은날공인중개사사무소,충청북도 청주시 흥덕구 1순환로513번길 11 102호
충청북도 청주시흥덕구,송절동,43113-2024-00076,공인중개사,박주희,센텀공인중개사사무소,충청북도 청주시 흥덕구 송화로150번길 3 104호
충청북도 청주시흥덕구,문암동,43113-2024-00078,공인중개사,이광륜,테크노신영지웰공인중개사사무소,"충청북도 청주시 흥덕구 송화로 229 근린생활시설1동 124호(문암동, 청주테크노폴리스지웰푸르지오)"
충청북도 청주시흥덕구,오송읍,43113-2024-00079,공인중개사,신은숙,골드파라곤공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명7로 105 단지내 상가 1층 4-107호
충청북도 청주시흥덕구,오송읍,43113-2024-00080,공인중개사,김소윤,골드공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명7로 105 단지내 상가 1층 4-107호
충청북도 청주시흥덕구,오송읍,43113-2024-00081,공인중개사,LEE YEONJONG(이연종),봄날에부동산공인중개사사무소,충청북도 청주시 흥덕구 오송읍 봉산3길 20-10 제1동 101호
충청북도 청주시흥덕구,오송읍,43113-2024-00082,공인중개사,이욱경,토광공인중개사사무소,충청북도 청주시 흥덕구 오송읍 가로수로 182 1층
충청북도 청주시흥덕구,신봉동,43113-2024-00083,공인중개사,길수호,가온부동산공인중개사사무소,"충청북도 청주시 흥덕구 1순환로436번길 105 , 103동 101호(신봉동, 크라운시티)"
충청북도 청주시흥덕구,문암동,43113-2024-00085,공인중개사,임선영,라움공인중개사사무소,충청북도 청주시 흥덕구 송화로 229 테크노폴리스지웰푸르지오 근생 2동 128-1
충청북도 청주시흥덕구,가경동,43113-2024-00086,공인중개사,이호섭,청주공인중개사사무소,"충청북도 청주시 흥덕구 풍산로89번길 31 상가동 103호(가경동, 세원2차아파트)"
충청북도 청주시흥덕구,송절동,43113-2024-00087,공인중개사,김희진,점프공인중개사사무소,"충청북도 청주시 흥덕구 송화로150번길 7-5 , 106호 (송절동, 센텀투빌딩)"
충청북도 청주시흥덕구,오송읍,43113-2024-00088,공인중개사,최명해,산울대표공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명7로 151 , 227동 A-B104호"
충청북도 청주시흥덕구,복대동,43113-2024-00089,공인중개사,정은영,복대자이공인중개사사무소,충청북도 청주시 흥덕구 복대로 220 상가동 008호
충청북도 청주시흥덕구,봉명동,43113-2024-00090,공인중개사,황순복,제니스공인중개사사무소,"충청북도 청주시 흥덕구 직지대로639번길 100 , 101호 (봉명동)"
충청북도 청주시흥덕구,강서동,43113-2024-00091,공인중개사,김경희,아이파크5단지다사랑공인중개사사무소,충청북도 청주시 흥덕구 홍골로 10-2 주건물 제1동 4호
충청북도 청주시흥덕구,복대동,43113-2024-00092,공인중개사,박응식,지웰시티스마트합동공인중개사사무소,"충청북도 청주시 흥덕구 진재로103번길 37 A동 103호(복대동, 지웰홈스아파트)"
충청북도 청주시흥덕구,문암동,43113-2024-00094,공인중개사,김현주,지웰센트럴부동산공인중개사사무소,충청북도 청주시 흥덕구 송화로 229 근린생활시설1동 106호
충청북도 청주시흥덕구,복대동,43113-2024-00095,공인중개사,이미숙,1순위부동산공인중개사사무소,"충청북도 청주시 흥덕구 풍산로170번길 24 , 101호"
충청북도 청주시흥덕구,송절동,43113-2024-00096,공인중개사,김은정,퍼스트공인중개사사무소,"충청북도 청주시 흥덕구 송화로214번길 7 , 상가동 101호"
충청북도 청주시흥덕구,복대동,43113-2024-00097,공인중개사,배희순,누리공인중개사사무소,충청북도 청주시 흥덕구 진재로103번길 37 상가B동 109호
충청북도 청주시흥덕구,강내면,43113-2024-00099,공인중개사,이화정,제이부동산공인중개사사무소,"충청북도 청주시 흥덕구 강내면 가로수로 654 , 1층 103호"
충청북도 청주시흥덕구,오송읍,43113-2024-00101,공인중개사,이영주,파라곤114공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명7로 105 단지내상가 8동 B203호
충청북도 청주시흥덕구,봉명동,43113-2024-00102,공인중개사,김예슬,김예슬공인중개사사무소,"충청북도 청주시 흥덕구 1순환로625번길 31 , 103호 (봉명동)"
충청북도 청주시흥덕구,가경동,43113-2024-00104,공인중개사,유병희,소원부동산공인중개사사무소,"충청북도 청주시 흥덕구 가경로 100-30 , 삼일원앙아파트 상가 112동 101호(가경동)"
충청북도 청주시흥덕구,옥산면,43113-2024-00105,공인중개사,김태희,옥산최고부동산중개사무소,"충청북도 청주시 흥덕구 옥산면 오송가락로 1056 ,청주리버파크자이 상가동 101호"
충청북도 청주시흥덕구,복대동,43113-2024-00106,공인중개사,이도연,더좋은공인중개사사무소,충청북도 청주시 흥덕구 성봉로 303 105호
충청북도 청주시흥덕구,오송읍,43113-2024-00108,공인중개사,김미은,부동산여기로공인중개사사무소,충청북도 청주시 흥덕구 오송읍 봉산1길 10-2 102호
충청북도 청주시흥덕구,오송읍,43113-2024-00109,공인중개사,오동연,새봄공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명8로 231 , 104호"
충청북도 청주시흥덕구,송절동,43113-2024-00110,공인중개사,이재분,테크노힐데스비타부동산중개사무소,충청북도 청주시 흥덕구 송화로 115 상가 2동 117호
충청북도 청주시흥덕구,석곡동,43113-2024-00111,공인중개사,여승근,미래공인중개사사무소&컨설팅,충청북도 청주시 흥덕구 3순환로794번길 46 주 5동
충청북도 청주시흥덕구,오송읍,43113-2024-00112,공인중개사,이미옥,오송하늘합동공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명12로 6 1층 103호
충청북도 청주시흥덕구,봉명동,43113-2024-00114,공인중개사,신춘호,아이파크신바람공인중개사사무소,충청북도 청주시 흥덕구 덕암로 57 102호
충청북도 청주시흥덕구,복대동,43113-2024-00115,공인중개사,신경옥,평강공인중개사사무소,"충청북도 청주시 흥덕구 대농로 55 , 상업시설동 107호 (복대동, 두산위브지웰시티2차)"
충청북도 청주시흥덕구,오송읍,43113-2024-00116,공인중개사,오성곤,오송킹콩공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명12로 8 101호
충청북도 청주시흥덕구,가경동,43113-2024-00118,공인중개사,박선화,금맥공인중개사사무소,"충청북도 청주시 흥덕구 서현북로 40 , 102호(가경동)"
충청북도 청주시흥덕구,강서동,43113-2024-00119,공인중개사,김경옥,가경아이파크5단지다사랑(043-233-8505)공인중개사사무소,충청북도 청주시 흥덕구 홍골로 10-2 주건물 제1동 4호
충청북도 청주시흥덕구,가경동,43113-2024-00120,공인중개사,김제이,가경힐스테이트공인중개사사무소,"충청북도 청주시 흥덕구 풍년로 178 , 103호 (가경동, 미소랑코아)"
충청북도 청주시흥덕구,가경동,43113-2024-00121,공인중개사,오원석,힐스테이트터미널부동산공인중개사사무소,"충청북도 청주시 흥덕구 풍년로 178 , 미소랑코아 106호 (가경동)"
충청북도 청주시흥덕구,복대동,43113-2024-00122,공인중개사,남상미,충북대학부동산공인중개사사무소,"충청북도 청주시 흥덕구 충대로14번길 1 , 104호 (복대동)"
충청북도 청주시흥덕구,오송읍,43113-2024-00123,공인중개사,조은영,복돼지공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명11로 121 103호
충청북도 청주시흥덕구,오송읍,43113-2024-00124,공인중개사,이다겸,더원공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송7길 42 1동 101호
충청북도 청주시흥덕구,봉명동,43113-2024-00125,공인중개사,김영일,땅부자부동산공인중개사사무소,충청북도 청주시 흥덕구 봉명로 209 1층 101호
충청북도 청주시흥덕구,강내면,43113-2024-00126,공인중개사,이경희,황금빛공인중개사사무소,"충청북도 청주시 흥덕구 강내면 탑연월곡길 86 , 두진아파트상가 103동 3호"
충청북도 청주시흥덕구,봉명동,43113-2024-00127,공인중개사,민선기,대토공인중개사사무소,충청북도 청주시 흥덕구 덕암로108번길 44 상가동 102호
충청북도 청주시흥덕구,오송읍,43113-2024-00130,공인중개사,서혜미,더플러스부동산공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명7로 105 근린생활시설-7동 1층 7-102호
충청북도 청주시흥덕구,복대동,43113-2024-00131,공인중개사,신미경,서울시티합동공인중개사사무소,"충청북도 청주시 흥덕구 대농로 43 상업시설동111호(복대동, 신영지웰시티)"
충청북도 청주시흥덕구,오송읍,43113-2024-00132,공인중개사,이병현,오송유나공인중개사사무소,충청북도 청주시 흥덕구 오송읍 봉산2길 36-2 101호
충청북도 청주시흥덕구,오송읍,43113-2025-00001,공인중개사,조소연,오송부동산공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 봉산1길 10-2 , 1-102호"
충청북도 청주시흥덕구,오송읍,43113-2025-00002,공인중개사,윤석용,파라곤공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명7로 152 , 101호"
충청북도 청주시흥덕구,오송읍,43113-2025-00003,공인중개사,임선화,오송프렌즈공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 봉산2길 52 , 101호"
충청북도 청주시흥덕구,오송읍,43113-2025-00004,공인중개사,이지훈,한강공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명8로 211 , 101호"
충청북도 청주시흥덕구,봉명동,43113-2025-00005,공인중개사,박정숙,참조은공인중개사사무소,"충청북도 청주시 흥덕구 봉명로 202-1 , 102호 (봉명동)"
충청북도 청주시흥덕구,복대동,43113-2025-00006,공인중개사,안종숙,지웰부자합동공인중개사사무소,"충청북도 청주시 흥덕구 대농로 55 ,상업시설동 108호(복대동, 두산위브지웰시티2차)"
충청북도 청주시흥덕구,비하동,43113-2025-00007,공인중개사,정원호,대주공인중개사사무소,충청북도 청주시 흥덕구 부모산로 6-2 105호
충청북도 청주시흥덕구,송절동,43113-2025-00008,공인중개사,박종석,e복덕방공인중개사사무소,충청북도 청주시 흥덕구 송화로108번길 45 103호
충청북도 청주시흥덕구,봉명동,43113-2025-00011,공인중개사,정연승,노른자부동산공인중개사사무소,"충청북도 청주시 흥덕구 덕암로108번길 1 ,101호"
충청북도 청주시흥덕구,복대동,43113-2025-00012,공인중개사,장대연,슬기로운부동산공인중개사사무소,충청북도 청주시 흥덕구 내수동로42번길 8 102호
충청북도 청주시흥덕구,복대동,43113-2025-00013,공인중개사,박소연,신태광공인중개사사무소,"충청북도 청주시 흥덕구 신율로 87 상가동 108호(복대동, 신라빌라)"
충청북도 청주시흥덕구,오송읍,43113-2025-00014,공인중개사,이호림,오송현대공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송가락로 145-36 , 주건축물제1동 104, 105호"
충청북도 청주시흥덕구,복대동,43113-2025-00015,공인중개사,이성재,더샵스마트공인중개사사무소,"충청북도 청주시 흥덕구 가로수로1351번길 31-2 ,101호(복대동)"
충청북도 청주시흥덕구,옥산면,43113-2025-00017,공인중개사,김석태,다바다폐기물컨설팅공인중개사사무소,충청북도 청주시 흥덕구 옥산면 덕촌덕절길 66-4 
충청북도 청주시흥덕구,오송읍,43113-2025-00018,공인중개사,김병철,New다온부동산공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명12로 12 , 103호"
충청북도 청주시흥덕구,봉명동,43113-2025-00019,공인중개사,김유시,위더스공인중개사사무소,"충청북도 청주시 흥덕구 천석로 27 , 101호 (봉명동)"
충청북도 청주시흥덕구,가경동,43113-2025-00021,공인중개사,황덕주,힐스테이트센트럴공인중개사사무소,"충청북도 청주시 흥덕구 풍년로 178 , 미소랑코아 110호 (가경동)"
충청북도 청주시흥덕구,강서동,43113-2025-00022,공인중개사,김진수,일촌공인중개사사무소,"충청북도 청주시 흥덕구 가로수로1164번길 41-44 , 107호 (강서동)"
충청북도 청주시흥덕구,오송읍,43113-2025-00023,공인중개사,박혜연,오송1단지창조공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명5로 267-3 , 101호"
충청북도 청주시흥덕구,오송읍,43113-2025-00024,공인중개사,이동열,OK파라곤공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명7로 151 , 오송역파라곤센트럴시티 227동 A-B507호"
충청북도 청주시흥덕구,송절동,43113-2025-00025,공인중개사,유희정,유희정공인중개사사무소,"충청북도 청주시 흥덕구 송화로 156 , 113호 (송절동)"
충청북도 청주시흥덕구,옥산면,43113-2025-00026,공인중개사,신현애,옥산자이최고공인중개사사무소,"충청북도 청주시 흥덕구 옥산면 오송가락로 1061 , 파워프라자 103호"
충청북도 청주시흥덕구,오송읍,43113-2025-00027,공인중개사,김수겸,오송파라곤리치공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명7로 151 , 227동 A-B506호"
충청북도 청주시흥덕구,봉명동,43113-2025-00028,공인중개사,이미,해강공인중개사사무소,"충청북도 청주시 흥덕구 봉명로 175 ,1층(봉명동)"
충청북도 청주시흥덕구,송절동,43113-2025-00029,공인중개사,김선태,정민공인중개사사무소,"충청북도 청주시 흥덕구 송화로130번길 2 ,101호"
충청북도 청주시흥덕구,오송읍,43113-2025-00030,공인중개사,이안나,오송역예스공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송가락로 145-36 , 주건축물제1동 105호"
충청북도 청주시흥덕구,비하동,43113-2025-00031,공인중개사,김지영,계룡합동공인중개사사무소,충청북도 청주시 흥덕구 비하로 20 (비하동)
충청북도 청주시흥덕구,옥산면,43113-2025-00032,공인중개사,강현숙,자이894공인중개사사무소,"충청북도 청주시 흥덕구 옥산면 오송가락로 1056 , 상가동 105호(청주리버파크자이)"
충청북도 청주시흥덕구,강서동,43113-2025-00033,공인중개사,이상봉,부동산라이프공인중개사사무소,"충청북도 청주시 흥덕구 서현중로 53 , 105호(강서동)"
충청북도 청주시흥덕구,문암동,43113-2025-00034,공인중개사,이서진,마인드부동산공인중개사사무소,"충청북도 청주시 흥덕구 송화로197번길 13 , 101호 (문암동)"
충청북도 청주시흥덕구,송절동,43113-2025-00035,공인중개사,윤연서,복덕방호랑이공인중개사사무소,"충청북도 청주시 흥덕구 송화로130번길 2 , 102호"
충청북도 청주시흥덕구,오송읍,43113-2025-00037,공인중개사,박태서,오송좋아부동산공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명7로 105 , 근린생활시설-2동 1층 2-105호(오송역파라곤센트럴시티2차)"
충청북도 청주시흥덕구,비하동,43113-2025-00038,공인중개사,안중선,조약돌공인중개사사무소,"충청북도 청주시 흥덕구 청향로5번길 6 , 103호(비하동)"
충청북도 청주시흥덕구,오송읍,43113-2025-00039,공인중개사,이임호,오송OK공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 가로수로 180-5 , 104호"
충청북도 청주시흥덕구,송절동,43113-2025-00040,공인중개사,한서연,해드림공인중개사사무소,"충청북도 청주시 흥덕구 송화로 156 ,1동 106호(송절동)"
충청북도 청주시흥덕구,오송읍,43113-2025-00041,공인중개사,김민정,오송역894공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명14로 215 , 114호"
충청북도 청주시흥덕구,오송읍,43113-2025-00042,공인중개사,권정인,오송894공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명14로 215 , 114호"
충청북도 청주시흥덕구,복대동,43113-2025-00043,공인중개사,김창수,시원공인중개사사무소,"충청북도 청주시 흥덕구 복대로 202 ,1층(복대동)"
충청북도 청주시흥덕구,오송읍,43113-2025-00044,공인중개사,반현정,이로재벌공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명14로 283 , 근린생활시설 4동 B106호"
충청북도 청주시흥덕구,가경동,43113-2025-00045,공인중개사,이은경,부자부동산공인중개사사무소,"충청북도 청주시 흥덕구 가경로 96 , 111동 110호(가경동)"
충청북도 청주시흥덕구,복대동,43113-2025-00046,공인중개사,이지원,지웰시티명품원공인중개사사무소,"충청북도 청주시 흥덕구 대농로 39 , A동 107호(복대동)"
충청북도 청주시흥덕구,문암동,43113-2025-00047,공인중개사,김세연,지웰푸르지오센트럴공인중개사사무소,"충청북도 청주시 흥덕구 송화로 229 , 청주테크노폴리스신영지웰푸르지오 근린생활시설2동 137호"
충청북도 청주시흥덕구,봉명동,43113-2025-00048,공인중개사,손형준,국원공인중개사사무소,"충청북도 청주시 흥덕구 봉명로205번길 1 ,103호(봉명동)"
충청북도 청주시흥덕구,오송읍,43113-2025-00049,공인중개사,소우영,영광공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명12로 6 , 103호"
충청북도 청주시흥덕구,가경동,43113-2025-00050,공인중개사,전선미,하이엔드공인중개사사무소,"충청북도 청주시 흥덕구 2순환로1219번길 30 , 128호(가경동)"
충청북도 청주시흥덕구,오송읍,43113-2025-00051,공인중개사,심수원,뉴오송현대공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송가락로 24-3 , 103호"
충청북도 청주시흥덕구,오송읍,43113-2025-00052,공인중개사,이지해,오송114공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명7로 105 , 단지내상가 8동 B203호"
충청북도 청주시흥덕구,복대동,43113-2025-00053,공인중개사,장길석,시원합동공인중개사사무소,"충청북도 청주시 흥덕구 복대로 202 , 1층 (복대동)"
충청북도 청주시흥덕구,복대동,43113-2025-00054,공인중개사,우순임,복대시원공인중개사사무소,"충청북도 청주시 흥덕구 복대로 202 , 1층 (복대동)"
충청북도 청주시흥덕구,송절동,43113-2025-00055,공인중개사,김지혜,우영공인중개사사무소,"충청북도 청주시 흥덕구 원송로97번길 28 ,104호(송절동)"
충청북도 청주시흥덕구,오송읍,43113-2025-00056,공인중개사,김기만,광장공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 봉산2길 42-9 , 1층"
충청북도 청주시흥덕구,오송읍,43113-2025-00057,공인중개사,박윤희,오송시티공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명5로 303 , 103호"
충청북도 청주시흥덕구,오송읍,43113-2025-00058,공인중개사,남택희,매미공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명8로 227 , 105호 (오송바이오프라자)"
충청북도 청주시흥덕구,오송읍,43113-2025-00059,공인중개사,김동욱,오송대박부동산김동욱공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 가로수로 187 , 1층"
충청북도 청주시흥덕구,가경동,43113-2025-00060,공인중개사,최현정,벽산공인중개사사무소,"충청북도 청주시 흥덕구 가경로189번길 60 , 106호 (가경동, 벽산아파트 상가동)"
충청북도 청주시흥덕구,봉명동,43113-2025-00061,공인중개사,김건태,장환공인중개사사무소,"충청북도 청주시 흥덕구 직지대로 552 , 1층 101호"
충청북도 청주시흥덕구,강내면,43113-2025-00062,공인중개사,장혜림,에녹공인중개사사무소,충청북도 청주시 흥덕구 강내면 서부로 483-46 1층
충청북도 청주시흥덕구,복대동,43113-2025-00063,공인중개사,김진,라이프디공인중개사사무소,충청북도 청주시 흥덕구 가로수로1346번길 22 103호
충청북도 청주시흥덕구,오송읍,43113-2025-00064,공인중개사,황주아,금터공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명14로 215 상가동 1층 118호
충청북도 청주시흥덕구,오송읍,43113-2025-00065,공인중개사,한승재,오송역투유공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명14로 215 상가동 114호
충청북도 청주시흥덕구,가경동,43113-2025-00066,공인중개사,이혜정,청주세원합동공인중개사사무소,충청북도 청주시 흥덕구 풍산로89번길 31 상가동 103호
충청북도 청주시흥덕구,오송읍,43113-2025-00067,공인중개사,조창행,오송투유공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명14로 215 상가동 114호
충청북도 청주시흥덕구,옥산면,43113-2025-00068,공인중개사,고미숙,명품옥산자이공인중개사사무소,충청북도 청주시 흥덕구 옥산면 오송가락로 1061 103호
충청북도 청주시흥덕구,송절동,43113-2025-00069,공인중개사,안재원,재원부동산공인중개사사무소,충청북도 청주시 흥덕구 송화로 115 상가1동 104호
충청북도 청주시흥덕구,송절동,43113-2025-00070,공인중개사,양정영,미소114공인중개사사무소,충청북도 청주시 흥덕구 송화로 115 상가2동 114호
충청북도 청주시흥덕구,문암동,43113-2025-00071,공인중개사,장미영,뉴참조은공인중개사사무소,충청북도 청주시 흥덕구 송화로183번길 18 101호
충청북도 청주시흥덕구,송절동,43113-2025-00072,공인중개사,최우정,테크노별빛공인중개사사무소,"충청북도 청주시 흥덕구 송화로130번길 2 , 103호"
충청북도 청주시흥덕구,문암동,43113-2025-00073,공인중개사,문아미,금별공인중개사사무소,"충청북도 청주시 흥덕구 송화로 189 , 104호"
충청북도 청주시흥덕구,송절동,43113-2025-00074,공인중개사,홍정희,테크노웰공인중개사사무소,"충청북도 청주시 흥덕구 송화로 115 , 청주테크노폴리스 힐데스하임 상가2동 111호"
충청북도 청주시흥덕구,가경동,43113-2025-00075,공인중개사,위수정,푸르지오더샵리치공인중개사사무소,"충청북도 청주시 흥덕구 풍년로 58 , 청주가경뜨란채8단지아파트 상가동 101호"
충청북도 청주시흥덕구,오송읍,가-3820-76,공인중개사,이관우,강외공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송가락로 367-3 
충청북도 청주시흥덕구,오송읍,가-3820-171,공인중개사,주성운,오송타운공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명3로 156 103호
충청북도 청주시흥덕구,오송읍,가-3820-493,공인중개사,조남정,LBA조남정공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명3로 156 
충청북도 청주시흥덕구,오송읍,가-3820-506,공인중개사,박종택,세종오송공인중개사사무소,충청북도 청주시 흥덕구 오송읍 봉산2길 55-2 102호
충청북도 청주시흥덕구,옥산면,가-3820-523,공인중개사,강호원,옥산리버자이공인중개사사무소,충청북도 청주시 흥덕구 옥산면 오송가락로 1061 102호
충청북도 청주시흥덕구,오송읍,가-3820-542,공인중개사,정명택,오송정보공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명14로 215 120호(동아라이크텐 상가)
충청북도 청주시흥덕구,강내면,가-3820-552,공인중개사,이영은,신성공인중개사사무소,충청북도 청주시 흥덕구 강내면 탑연1길 8 신성미소지움 110동(상가동)102호
충청북도 청주시흥덕구,오송읍,가-3820-596,공인중개사,임용복,더하이스트공인중개사합동사무소,충청북도 청주시 흥덕구 오송읍 봉산2길 19-2 102호
충청북도 청주시흥덕구,오송읍,가-3820-669,공인중개사,안정국,오송랜드부동산공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명7로 151 오송역파라곤샌트럴시티 230동 디 104호
충청북도 청주시흥덕구,오송읍,가-3820-693,공인중개사,권형관,오송조은공인중개사사무소,충청북도 청주시 흥덕구 오송읍 연제만수길 20 
충청북도 청주시흥덕구,오송읍,가-3820-700,공인중개사,박종오,오송창조공인중개사사무소,"충청북도 청주시 흥덕구 오송읍 오송생명5로 267-3 , 101호"
충청북도 청주시흥덕구,옥산면,가-3820-719,공인중개사,조용구,자이나라공인중개사사무소,충청북도 청주시 흥덕구 옥산면 오송가락로 1056 단지내상가 101호(리버파크자이)
충청북도 청주시흥덕구,오송읍,가-3820-726,공인중개사,김지백,오송월드부동산공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송가락로 145-36 105호
충청북도 청주시흥덕구,오송읍,가-3820-809,공인중개사,조병익,두산오피스텔공인중개사,충청북도 청주시 흥덕구 오송읍 오송생명3로 31 108호(두산위브센티움 상가)
충청북도 청주시흥덕구,옥산면,가-3820-823,공인중개사,이기흥,신한공인중개사사무소,충청북도 청주시 흥덕구 옥산면 오송가락로 855-1 
충청북도 청주시흥덕구,강내면,가-3820-840,공인중개사,서금희,대광공인중개사사무소,충청북도 청주시 흥덕구 강내면 월곡길 4 
충청북도 청주시흥덕구,강내면,가-3820-842,공인중개사,신강순,신한부동산공인중개사사무소,"충청북도 청주시 흥덕구 강내면 태성탑연로 452 , 1층"
충청북도 청주시흥덕구,오송읍,가-3820-871,공인중개사,최옥희,오송송정공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명3로 111 102호(호반베르디움 상가)
충청북도 청주시흥덕구,오송읍,가-3820-878,공인중개사,김미영,오송힐데스하임호수전망공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명1로 152 상가2동 101호(오송힐데스하임)
충청북도 청주시흥덕구,오송읍,가-3820-904,공인중개사,고선환,오송호반공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명3로 111 102호(호반베르디움 상가)
충청북도 청주시흥덕구,옥산면,가-3820-905,공인중개사,김광성,자이원공인중개사사무소,충청북도 청주시 흥덕구 옥산면 오송가락로 1056 단지내 상가 112호(리버파크자이)
충청북도 청주시흥덕구,오송읍,가-3820-921,공인중개사,김미현,오송휴먼캐슬공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명5로 201 104호(오송경남아너스빌 상가동)
충청북도 청주시흥덕구,오송읍,가-3820-828,공인중개사,김관용,강남공인중개사사무소,충청북도 청주시 흥덕구 오송읍 가로수로 210-3 
충청북도 청주시흥덕구,오송읍,가-3820-540,공인중개사,김흥호,명가공인중개사사무소,충청북도 청주시 흥덕구 오송읍 오송생명13로 10 101호
충청북도 청주시흥덕구,옥산면,43113-2022-00066,법인,유마영,청주시통합산업단지관리공단부동산중개사무소,충청북도 청주시 흥덕구 옥산면 옥산산단2로 9 
충청북도 청주시흥덕구,송정동,43113-2017-00066,법인,현일선,청주산업단지관리공단부동산중개사무소,"충청북도 청주시 흥덕구 대신로 132 6층 (송정동, 청주산업단지비즈니스센터)"
충청북도 청주시흥덕구,복대동,43113-2018-00062,법인,오병욱,㈜부동산중개법인정원,"충청북도 청주시 흥덕구 사직대로 38 상가 108호(복대동, 포빌)"
충청북도 청주시흥덕구,옥산면,43113-2023-00148,법인,이세희,옥산하늘채부동산중개법인 주식회사,충청북도 청주시 흥덕구 옥산면 가락길 60 코오롱하늘채상가1동 108호
충청북도 청주시흥덕구,가경동,43113-2024-00005,법인,정기범,인투프로퍼티부동산중개법인청주1지점,충청북도 청주시 흥덕구 가경로 9-9 그린프라자 106호
충청북도 청주시청원구,내덕동,나-38020000-295,중개인,이세우,상당부동산중개사무소,"충청북도 청주시 청원구 안덕벌로52번길 17-2 (내덕동), 1층"
충청북도 청주시청원구,내덕동,나-38020000-20,중개인,박종범,대원부동산중개인사무소,충청북도 청주시 청원구 내덕로 48 
충청북도 청주시청원구,내덕동,가-38020000-238,중개인,김인옥,엄마부동산중개인사무소,충청북도 청주시 청원구 새터로111번길 38 (내덕동)
충청북도 청주시청원구,우암동,가-38020000-1765,중개인,신영환,태양부동산중개합동사무소,충청북도 청주시 청원구 중앙로 167 
충청북도 청주시청원구,내덕동,가-38020000-59,중개인,신현수,삼일부동산중개인사무소,충청북도 청주시 청원구 향군로141번길 4 (내덕동)
충청북도 청주시청원구,율량동,가-38020000-2114,공인중개사,최선규,현대공인중개사사무소,충청북도 청주시 청원구 공항로150번길 59 (율량동)율량부강아파트 101동상가2호
충청북도 청주시청원구,율량동,가-38020000-2162,공인중개사,손형섭,손형섭세무사공인중개사사무소,충청북도 청주시 청원구 1순환로 116 201호
충청북도 청주시청원구,율량동,가-38020000-2205,공인중개사,김부자,동부공인중개사사무소,"충청북도 청주시 청원구 사뜸로67번길 24 A동115호(율량동,율량상가)"
충청북도 청주시청원구,사천동,가-38020000-2236,공인중개사,우창원,명품공인중개사합동사무소,충청북도 청주시 청원구 율봉로 50 4층
충청북도 청주시청원구,율량동,가-38020000-2248,공인중개사,한부희,한경부동산공인중개사사무소,충청북도 청주시 청원구 공항로138번길 56 101호
충청북도 청주시청원구,우암동,가-38020000-2342,공인중개사,김기량,산들공인중개사사무소,"충청북도 청주시 청원구 우암로44번길 2 (우암동),1층"
