487,충청북도 청주시 흥덕구 강서동,460,460,0,이랜드타운힐스 싱글스위트 청주,월세,23.43,202506,1,500,50,3,2019,2순환로 1228,202506~202606,신규,-,,
488,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,월세,33.45,202505,31,500,65,9,2017,진재로 141,202507~202607,신규,-,,
489,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,전세,22.08,202505,31,"6,300",0,17,2017,2순환로 1222,202506~202706,신규,-,,
490,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,전세,46.83,202505,31,"13,500",0,15,2017,2순환로 1222,202506~202706,신규,-,,
491,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,20.47,202505,31,300,37,6,2016,가로수로1164번길 41-33,202506~202606,신규,-,,
492,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,22.67,202505,31,300,36,25,2014,오송생명3로 31,202506~202606,신규,-,,
493,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,22.67,202505,31,300,45,16,2014,오송생명3로 31,202506~202606,신규,-,,
494,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,전세,28.52,202505,31,"10,500",0,10,2016,진재로 131,202507~202707,신규,-,,
495,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,전세,46.83,202505,31,"13,500",0,15,2017,2순환로 1222,202506~202706,신규,-,,
496,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,30,200,42,15,2017,2순환로 1222,202506~202606,신규,-,,
497,충청북도 청주시 흥덕구 강서동,502,502,0,강서 베리굿3차,월세,50.59,202505,30,"1,000",80,3,2017, ,202506~202606,신규,-,,
498,충청북도 청주시 흥덕구 강서동,460,460,0,이랜드타운힐스 싱글스위트 청주,월세,23.43,202505,30,500,50,9,2019,2순환로 1228,202506~202606,신규,-,,
499,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,30,300,42,11,2017,2순환로 1222,202506~202606,신규,-,,
500,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,30,300,40,17,2017,2순환로 1222,202506~202605,신규,-,,
501,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,월세,29.24,202505,30,"2,000",46,13,2016,진재로 131,202507~202707,갱신,-,"10,160",0
502,충청북도 청주시 흥덕구 오송읍 만수리,854,854,0,주건축물제1동(854-0),월세,41.05,202505,30,300,40,8,2011,오송생명5로 283,202506~202603,신규,-,,
503,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,전세,27.61,202505,29,"9,000",0,15,2016,진재로 131,202507~202707,신규,-,,
504,충청북도 청주시 흥덕구 강서동,460,460,0,이랜드타운힐스 싱글스위트 청주,전세,23.43,202505,29,"6,800",0,18,2019,2순환로 1228,202506~202706,신규,-,,
505,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,29,500,40,10,2017,2순환로 1222,202505~202605,신규,-,,
506,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,월세,29.24,202505,29,500,57,9,2016,진재로 131,202506~202606,갱신,-,500,55
507,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,27,"5,000",12,13,2017,2순환로 1222,202506~202706,신규,-,,
508,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,월세,32.91,202505,27,500,60,15,2016,진재로 131,202505~202605,신규,-,,
509,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.89,202505,27,"3,000",28,4,2014,오송생명3로 31,202506~202605,신규,-,,
510,충청북도 청주시 흥덕구 강서동,503,503,0,강서 베리굿,월세,58.62,202505,26,"1,000",72,3,2015,서현중로 63,202507~202607,갱신,-,"1,000",70
511,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,전세,44.96,202505,26,"18,900",0,6,2017,진재로 141,202507~202807,신규,-,,
512,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,전세,28.9,202505,26,"8,300",0,11,2014,오송생명3로 31,202507~202707,신규,-,,
513,충청북도 청주시 흥덕구 오송읍 만수리,531,531,0,오송 리움갤러리96,월세,44.72,202505,25,"1,000",50,10,2012,오송생명로 208-9,202505~202605,신규,-,,
514,충청북도 청주시 흥덕구 오송읍 만수리,863,863,0,주건축물제1동(863-0),월세,37.03,202505,24,300,40,9,2012,오송생명5로 305,202505~202605,신규,-,,
515,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,24,300,42,8,2017,2순환로 1222,202506~202606,신규,-,,
516,충청북도 청주시 흥덕구 복대동,3337,3337,0,-3337,월세,59.52,202505,24,"1,000",65,3,2015,죽천로 127,202506~202606,신규,-,,
517,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,25.32,202505,24,400,38,8,2014,오송생명3로 31,202506~202606,신규,-,,
518,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,23,300,42,16,2017,2순환로 1222,202505~202605,신규,-,,
519,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,전세,33.45,202505,23,"10,600",0,4,2017,진재로 141,202506~202703,신규,-,,
520,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,전세,22.08,202505,23,"6,000",0,12,2017,2순환로 1222,202505~202705,신규,-,,
521,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,23,300,43,11,2017,2순환로 1222,202505~202605,신규,-,,
522,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,23,500,47,6,2017,2순환로 1222,202505~202605,신규,-,,
523,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,20.47,202505,23,300,38,6,2016,가로수로1164번길 41-33,202506~202605,신규,-,,
524,충청북도 청주시 흥덕구 외북동,317,317,0,아크로폴리스,월세,37.05,202505,23,500,80,7,2019,엘지로 23,202506~202606,갱신,-,500,80
525,충청북도 청주시 흥덕구 봉명동,197-11,197,11,봉명 베리굿,전세,50.19,202505,22,"11,000",0,2,2020,1순환로 592,202508~202707,신규,-,,
526,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,21,300,42,12,2017,2순환로 1222,202505~202605,신규,-,,
527,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,21,"5,400",10,3,2017,2순환로 1222,202506~202706,신규,-,,
528,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,20.47,202505,21,300,38,6,2016,가로수로1164번길 41-33,202506~202606,신규,-,,
529,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,월세,48.35,202505,20,"19,300",10,8,2017,진재로 141,202508~202708,신규,-,,
530,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,20.47,202505,20,200,35,6,2016,가로수로1164번길 41-33,202506~202605,신규,-,,
531,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,45.5,202505,20,700,60,2,2014,오송생명3로 31,202501~202601,신규,-,,
532,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,28.9,202505,20,500,40,15,2014,오송생명3로 31,202506~202606,신규,-,,
533,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,20.47,202505,20,300,37,5,2016,가로수로1164번길 41-33,202506~202606,신규,-,,
534,충청북도 청주시 흥덕구 강서동,466,466,0,미소랑 아파트,월세,56.67,202505,19,"1,000",70,2,2014,가로수로1164번길 41-8,202506~202606,신규,-,,
535,충청북도 청주시 흥덕구 강서동,460,460,0,이랜드타운힐스 싱글스위트 청주,월세,23.43,202505,19,500,48,12,2019,2순환로 1228,202506~202605,신규,-,,
536,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,19,500,40,2,2017,2순환로 1222,202506~202706,신규,-,,
537,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,전세,33.45,202505,19,"10,600",0,4,2017,진재로 141,202507~202709,신규,-,,
538,충청북도 청주시 흥덕구 비하동,796,796,0,현대오피스텔,월세,38.87,202505,19,300,35,5,2003,비하로12번길 14,202506~202606,신규,-,,
539,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.89,202505,18,400,38,12,2014,오송생명3로 31,202506~202606,신규,-,,
540,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,전세,48.35,202505,17,"19,300",0,10,2017,진재로 141,202506~202706,신규,-,,
541,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.93,202505,17,400,35,7,2014,오송생명3로 31,202502~202602,신규,-,,
542,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.89,202505,17,400,41,6,2014,오송생명3로 31,202506~202605,신규,-,,
543,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,23.7,202505,17,300,35,19,2014,오송생명3로 31,-,-,-,,
544,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,20.47,202505,17,300,37,7,2016,가로수로1164번길 41-33,202505~202605,신규,-,,
545,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,월세,33.45,202505,17,500,65,12,2017,진재로 141,202505~202605,신규,-,,
546,충청북도 청주시 흥덕구 오송읍 만수리,863,863,0,주건축물제1동(863-0),전세,59.49,202505,16,"9,500",0,13,2012,오송생명5로 305,202506~202706,신규,-,,
547,충청북도 청주시 흥덕구 오송읍 만수리,862,862,0,오송읍 만수리 862 업무시설 (현경미래개발주식회사),월세,28.29,202505,16,300,54,10,2020,오송생명3로 184,202505~202605,신규,-,,
548,충청북도 청주시 흥덕구 오송읍 만수리,531,531,0,오송 리움갤러리96,월세,44.72,202505,16,"1,000",45,10,2012,오송생명로 208-9,202506~202605,갱신,-,"1,000",40
549,충청북도 청주시 흥덕구 오송읍 만수리,531,531,0,오송 리움갤러리96,전세,44.72,202505,16,"8,800",0,3,2012,오송생명로 208-9,202506~202706,신규,-,,
550,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,전세,24.37,202505,16,"6,500",0,21,2014,오송생명3로 31,202507~202707,신규,-,,
551,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,25.32,202505,15,400,40,10,2014,오송생명3로 31,202505~202605,신규,-,,
552,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,전세,33.45,202505,15,"11,800",0,14,2017,진재로 141,202506~202706,갱신,사용,"13,500",0
553,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,25.32,202505,14,500,40,6,2014,오송생명3로 31,202506~202605,신규,-,,
554,충청북도 청주시 흥덕구 오송읍 연제리,673,673,0,1동,월세,35.66,202505,14,"3,000",33,15,2016, ,202509~202709,신규,-,,
555,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.89,202505,14,400,38,20,2014,오송생명3로 31,202506~202606,신규,-,,
556,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.62,202505,14,400,38,14,2014,오송생명3로 31,202505~202605,신규,-,,
557,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,전세,24.89,202505,13,"6,800",0,5,2014,오송생명3로 31,202505~202705,신규,-,,
558,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,28.9,202505,13,300,45,9,2014,오송생명3로 31,202506~202606,신규,-,,
559,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,25.11,202505,13,400,38,15,2014,오송생명3로 31,202506~202606,신규,-,,
560,충청북도 청주시 흥덕구 오송읍 만수리,863,863,0,주건축물제1동(863-0),전세,44.58,202505,12,"7,200",0,9,2012,오송생명5로 305,202506~202706,신규,-,,
561,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,25.32,202505,12,400,40,14,2014,오송생명3로 31,202506~202606,신규,-,,
562,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,전세,24.63,202505,12,"7,500",0,5,2014,오송생명3로 31,202505~202605,신규,-,,
563,충청북도 청주시 흥덕구 오송읍 만수리,531,531,0,오송 리움갤러리96,월세,44.72,202505,12,500,55,6,2012,오송생명로 208-9,202505~202605,신규,-,,
564,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,전세,24.63,202505,11,"6,500",0,14,2014,오송생명3로 31,202506~202606,신규,-,,
565,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,월세,30.33,202505,11,500,60,6,2016,진재로 131,202507~202601,신규,-,,
566,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,11,"2,000",35,3,2017,2순환로 1222,202505~202605,신규,-,,
567,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,28.9,202505,10,"5,500",27,17,2014,오송생명3로 31,202505~202605,갱신,-,"5,500",27
568,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.37,202505,10,400,35,25,2014,오송생명3로 31,202406~202506,신규,-,,
569,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,23.7,202505,10,300,37,17,2014,오송생명3로 31,202505~202605,신규,-,,
570,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.89,202505,9,300,44,16,2014,오송생명3로 31,202505~202605,신규,-,,
571,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,33.89,202505,9,600,50,17,2014,오송생명3로 31,202505~202605,신규,-,,
572,충청북도 청주시 흥덕구 비하동,785,785,0,-785,월세,30.12,202505,8,300,35,2,2010,비하로12번길 15,202505~202602,신규,-,,
573,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202505,8,300,43,10,2017,2순환로 1222,202505~202605,신규,-,,
574,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,22.59,202505,8,200,38,20,2014,오송생명3로 31,202505~202605,신규,-,,
575,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,33.89,202505,8,600,50,12,2014,오송생명3로 31,202502~202602,신규,-,,
576,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,25.48,202505,8,500,50,2,2017,2순환로 1222,202505~202605,신규,-,,
577,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.89,202505,7,300,41,11,2014,오송생명3로 31,202505~202605,신규,-,,
578,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,28.9,202505,6,450,43,2,2014,오송생명3로 31,202504~202603,신규,-,,
579,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,22.59,202505,6,300,37,21,2014,오송생명3로 31,202505~202605,신규,-,,
580,충청북도 청주시 흥덕구 비하동,784,784,0,-784,월세,30,202505,6,200,32,2,2008,비하로18번길 10,202505~202605,신규,-,,
581,충청북도 청주시 흥덕구 복대동,265-12,265,12,스타에이치,월세,23.46,202505,4,300,50,6,2024,공단로 100,202505~202605,신규,-,,
582,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,37.61,202505,3,500,58,8,2016,가로수로1164번길 41-33,202505~202605,신규,-,,
583,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,25.11,202505,3,300,41,7,2014,오송생명3로 31,202505~202605,신규,-,,
584,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.63,202505,2,300,40,7,2014,오송생명3로 31,202505~202605,신규,-,,
585,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.48,202505,2,400,35,18,2014,오송생명3로 31,202408~202508,신규,-,,
586,충청북도 청주시 흥덕구 비하동,784,784,0,-784,월세,36,202505,2,300,35,6,2008,비하로18번길 10,202505~202604,신규,-,,
587,충청북도 청주시 흥덕구 비하동,784,784,0,-784,월세,36,202505,2,300,35,8,2008,비하로18번길 10,202505~202605,신규,-,,
588,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,27.39,202505,1,"1,500",40,7,2016,가로수로1164번길 41-33,202505~202605,신규,-,,
589,충청북도 청주시 흥덕구 오송읍 만수리,864,864,0,주건축물제1동,전세,37.51,202505,1,"5,000",0,8,2012,오송생명5로 303,202505~202705,신규,-,,
590,충청북도 청주시 흥덕구 오송읍 만수리,854,854,0,주건축물제1동(854-0),전세,41.05,202504,30,"6,800",0,4,2011,오송생명5로 283,202505~202705,신규,-,,
591,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,전세,22.08,202504,30,"5,650",0,10,2017,2순환로 1222,202505~202705,신규,-,,
592,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,22.69,202504,30,300,37,21,2014,오송생명3로 31,202505~202605,신규,-,,
593,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,20.47,202504,29,300,37,11,2016,가로수로1164번길 41-33,202505~202605,신규,-,,
594,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,26.78,202504,28,400,40,3,2014,오송생명3로 31,202505~202604,신규,-,,
595,충청북도 청주시 흥덕구 복대동,3404,3404,0,청주 지웰시티 푸르지오,전세,84.89,202504,28,"32,000",0,12,2019, ,202504~202704,신규,-,,
596,충청북도 청주시 흥덕구 봉명동,1831,1831,0,HS포레,전세,46,202504,28,"13,000",0,3,2023,직지대로 609,202505~202705,신규,-,,
597,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202504,28,300,42,14,2017,2순환로 1222,202505~202604,갱신,사용,300,40
598,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202504,27,"5,500",10,17,2017,2순환로 1222,202505~202705,신규,-,,
599,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,41.9,202504,26,"1,000",65,13,2017,2순환로 1222,202504~202604,신규,-,,
600,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,45.5,202504,26,700,60,19,2014,오송생명3로 31,202405~202505,신규,-,,
601,충청북도 청주시 흥덕구 강서동,460,460,0,이랜드타운힐스 싱글스위트 청주,월세,23.43,202504,24,300,45,4,2019,2순환로 1228,202504~202604,신규,-,,
602,충청북도 청주시 흥덕구 오송읍 만수리,863,863,0,주건축물제1동(863-0),전세,48.21,202504,24,"8,500",0,12,2012,오송생명5로 305,202506~202706,신규,-,,
603,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,월세,30.33,202504,24,500,60,12,2016,진재로 131,202504~202604,갱신,-,500,60
604,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202504,24,300,40,18,2017,2순환로 1222,202504~202604,신규,-,,
605,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,27.2,202504,23,300,43,16,2014,오송생명3로 31,202504~202604,신규,-,,
606,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,전세,22.08,202504,22,"5,500",0,12,2017,2순환로 1222,202505~202705,신규,-,,
607,충청북도 청주시 흥덕구 강서동,460,460,0,이랜드타운힐스 싱글스위트 청주,월세,23.43,202504,20,300,48,20,2019,2순환로 1228,202505~202604,신규,-,,
608,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,전세,48.35,202504,19,"21,500",0,6,2017,진재로 141,202504~202702,갱신,사용,"21,000",0
609,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202504,19,300,45,15,2017,2순환로 1222,202506~202606,신규,-,,
610,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,월세,48.35,202504,18,"1,000",100,15,2017,진재로 141,202506~202606,신규,-,,
611,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,전세,48.35,202504,18,"19,300",0,4,2017,진재로 141,202506~202708,신규,-,,
612,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,45.5,202504,18,700,60,7,2014,오송생명3로 31,202501~202601,신규,-,,
613,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,전세,28.47,202504,17,"10,800",0,8,2017,진재로 141,202506~202706,신규,-,,
614,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202504,16,300,45,17,2017,2순환로 1222,202504~202604,신규,-,,
615,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,월세,28.52,202504,16,500,60,4,2016,진재로 131,202504~202604,신규,-,,
616,충청북도 청주시 흥덕구 오송읍 만수리,854,854,0,주건축물제1동(854-0),월세,41.05,202504,15,300,43,12,2011,오송생명5로 283,202505~202605,신규,-,,
617,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,33.89,202504,15,600,50,2,2014,오송생명3로 31,202506~202606,신규,-,,
618,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,전세,44.96,202504,15,"20,000",0,7,2017,진재로 141,202506~202706,신규,-,,
619,충청북도 청주시 흥덕구 오송읍 만수리,857,857,0,골드리치오피스텔,월세,32.77,202504,14,300,40,5,2012,오송생명5로 275,202504~202604,신규,-,,
620,충청북도 청주시 흥덕구 강서동,460,460,0,이랜드타운힐스 싱글스위트 청주,월세,23.43,202504,14,500,45,8,2019,2순환로 1228,202504~202604,신규,-,,
621,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.89,202504,13,400,38,2,2014,오송생명3로 31,202409~202508,신규,-,,
622,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,33.89,202504,13,600,50,21,2014,오송생명3로 31,202408~202508,신규,-,,
623,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,28.9,202504,12,300,45,17,2014,오송생명3로 31,202504~202604,신규,-,,
624,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,전세,22.08,202504,12,"5,400",0,16,2017,2순환로 1222,202504~202704,신규,-,,
625,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,28.9,202504,12,300,45,22,2014,오송생명3로 31,202504~202604,신규,-,,
626,충청북도 청주시 흥덕구 강서동,460,460,0,이랜드타운힐스 싱글스위트 청주,월세,23.43,202504,11,500,50,9,2019,2순환로 1228,202505~202705,신규,-,,
627,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,20.47,202504,11,300,37,16,2016,가로수로1164번길 41-33,202504~202604,신규,-,,
628,충청북도 청주시 흥덕구 비하동,796,796,0,현대오피스텔,월세,88.43,202504,10,"1,000",65,10,2003,비하로12번길 14,202504~202604,신규,-,,
629,충청북도 청주시 흥덕구 오송읍 만수리,863,863,0,주건축물제1동(863-0),전세,37.03,202504,10,"5,000",0,10,2012,오송생명5로 305,202504~202704,신규,-,,
630,충청북도 청주시 흥덕구 비하동,796,796,0,현대오피스텔,월세,88.43,202504,10,"1,000",60,6,2003,비하로12번길 14,202504~202604,신규,-,,
631,충청북도 청주시 흥덕구 비하동,796,796,0,현대오피스텔,월세,41.98,202504,10,500,35,7,2003,비하로12번길 14,202504~202604,신규,-,,
632,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.63,202504,10,300,40,9,2014,오송생명3로 31,202504~202604,신규,-,,
633,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,월세,30.33,202504,10,500,65,11,2016,진재로 131,202504~202604,신규,-,,
634,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,23.52,202504,9,400,35,4,2014,오송생명3로 31,202505~202605,신규,-,,
635,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,월세,29.24,202504,9,500,65,11,2016,진재로 131,202504~202604,신규,-,,
636,충청북도 청주시 흥덕구 복대동,288-62,288,62,대농지구 롯데캐슬시티,월세,33.45,202504,8,500,65,11,2017,진재로 141,202505~202605,신규,-,,
637,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,37.61,202504,8,"1,000",60,12,2016,가로수로1164번길 41-33,202504~202604,신규,-,,
638,충청북도 청주시 흥덕구 복대동,3404,3404,0,청주 지웰시티 푸르지오,월세,84.92,202504,7,"2,000",130,11,2019, ,202504~202604,신규,-,,
639,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,27.39,202504,7,900,50,11,2016,가로수로1164번길 41-33,202505~202605,신규,-,,
640,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,20.47,202504,5,300,37,11,2016,가로수로1164번길 41-33,202504~202604,신규,-,,
641,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,28.9,202504,4,300,46,23,2014,오송생명3로 31,202504~202604,신규,-,,
642,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202504,3,500,47,6,2017,2순환로 1222,202505~202605,신규,-,,
643,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202504,3,300,42,15,2017,2순환로 1222,202504~202604,신규,-,,
644,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,22.59,202504,3,300,35,6,2014,오송생명3로 31,202505~202605,신규,-,,
645,충청북도 청주시 흥덕구 오송읍 만수리,531,531,0,오송 리움갤러리96,월세,44.72,202504,2,500,55,8,2012,오송생명로 208-9,202504~202608,신규,-,,
646,충청북도 청주시 흥덕구 강서동,459,459,0,신해블루지움,월세,22.08,202504,2,300,45,13,2017,2순환로 1222,202504~202604,신규,-,,
647,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,28.9,202504,1,450,43,7,2014,오송생명3로 31,202505~202605,신규,-,,
648,충청북도 청주시 흥덕구 오송읍 만수리,863,863,0,주건축물제1동(863-0),전세,48.97,202504,1,"7,900",0,13,2012,오송생명5로 305,202505~202705,신규,-,,
649,충청북도 청주시 흥덕구 강서동,458,458,0,청주 강서 동광모닝스카이,월세,37.61,202503,29,500,60,13,2016,가로수로1164번길 41-33,202503~202603,신규,-,,
650,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,22.59,202503,29,300,50,19,2014,오송생명3로 31,202504~202604,신규,-,,
651,충청북도 청주시 흥덕구 오송읍 연제리,664,664,0,두산위브 센티움,월세,24.63,202503,28,"1,500",30,5,2014,오송생명3로 31,202411~202511,신규,-,,
652,충청북도 청주시 흥덕구 복대동,288-66,288,66,지웰에스테이트 오피스텔,월세,27,202503,28,500,42,4,2016,진재로 131,202504~202604,신규,-,,
